MRID,MUSE_702,MUSE_601,MUSE_604,MUSE_47,MUSE_48
1032_20080512,1464079.2581772804,622375.0026637904,467074.8549668624,3236.079031790084,2736.778174295489
1032_20091218,1455292.8578281405,608039.833633479,469489.21619072114,3167.181202298259,2780.4219192179053
104_20081114,1262382.0501625538,607447.3780519684,492897.5793381084,3613.1123542636064,3235.21723218487
104_20100507,1263075.650190115,608468.3197110292,490462.6801436113,3721.173934481831,3160.076879008668
1046_20080523,1297796.4515697956,614404.5429622089,472744.8989687443,3731.364950619373,3280.48066707536
1049_20130312,1138431.6452372074,551398.9246257746,463203.1331526637,3441.2502253099788,2655.9276815576814
105_20070423,1471322.458465099,663670.0698636819,487220.88374376687,4814.477098968929,4385.2795281306135
105_20081010,1475930.4586482048,664102.3885679162,485043.9939444299,4940.127258033305,4315.7807441326495
105_20100624,1475190.058618784,660522.5631952494,481831.4522197141,4740.202956907246,4343.53812051329
105_20111205,1468586.4583563805,661827.577866716,481926.3422295072,4831.625841012828,4326.846551214147
105_20130222,1464128.530792594,655536.4579278013,476179.4927485749,4923.699189823827,4260.330053560964
105_20140814,1463990.7855668068,650939.7349001183,475597.2862139373,4851.478656025076,4266.581857436887
105_20170825,1501965.598075509,643966.4733426588,474213.7820421061,4473.840671811469,4145.371841895539
1050_20080409,1578793.2627356052,676365.3783155388,484850.34518770414,3953.077578494764,3823.735749558587
1050_20091026,1578520.862724781,683122.0646569878,485477.56101788464,3896.1437822042,3739.602290954924
1050_20110809,1576360.8626389503,674928.1611164145,478205.9234155023,3806.775707693315,3767.586709844599
1050_20121204,1568787.6623380184,669664.2298804503,479243.38514659344,3910.472010360103,3659.983034032141
1050_20140811,1576716.0626530647,666157.5654715244,479587.0404055011,3969.1688293896937,3656.815812105668
1050_20151124,1569164.009399414,659932.0302223853,474394.22165121895,3894.214003854272,3601.136398397112
1056_20130903,1321976.4525306225,577453.3947807238,464027.9236452331,2780.436927618376,2828.465016470793
1066_20080509,1294893.6514544487,616086.6684336072,537890.2729923138,4428.836469652796,3990.193479989398
1067_20080423,1311922.8521311283,644058.452219902,468335.9905018802,3047.64884031286,2631.70363378089
1067_20091211,1310504.4520747662,633596.6640020438,471009.9744800551,3036.54379184076,2588.722327067349
1067_20110614,1312408.8521504402,631826.0743146496,464437.4374813701,2885.695371746974,2501.284660694137
1067_20121112,1304307.6518285277,631129.8868457102,461729.3221322945,2914.143872197018,2428.672500259908
107_20070330,1616683.2642412186,657653.9893530161,440485.9727620105,3164.130115287893,3177.928737058689
1078_20080208,1352522.4537444117,570883.7620729977,483367.3083713807,2900.340874206593,2685.9237229638484
1089_20070629,1454139.6577823162,623368.6146777105,482566.2763052461,3262.9191860258807,2906.5352459970145
1089_20090710,1451695.2576851845,597744.9315806789,473578.32139969873,3140.750207068261,2948.0733972255343
109_20090501,1650915.665601492,566799.5577726687,470205.9584390625,3248.1975456528485,1941.6425648894467
109_20110708,1648173.6654925346,553769.2121752223,470320.8424161144,3122.416230911598,1987.5600482861755
109_20130123,1638254.465098381,541503.5174024254,457172.805395792,2889.932113107708,2112.719489720278
109_20140616,1646918.4654426577,533352.3482402042,458174.9041118248,2896.6098138195557,2091.1855742215275
1090_20080618,1184954.4470858574,626443.7517595614,471531.5019717215,3190.289854191858,3061.4038818708973
1090_20091127,1202188.847770691,616321.2300763407,465379.7673044367,3150.2639186124507,3060.3379435908905
1091_20091209,1362942.0541584492,616729.9532922164,492043.3356665215,3422.073719938193,2680.498509841211
1091_20110607,1353298.8537752628,613167.8059568219,493047.6994437592,3440.1183242015736,2697.0629102752478
1094_20080606,1404453.655807972,661936.0326321924,483500.3477508976,3813.3235587135096,3710.69005056486
1095_20130608,1544089.0,614550.6055674251,480060.55998067465,3420.133165899116,3286.7729774643817
1098_20130720,1792624.0,586828.2138362535,520324.4517534073,3253.07482216014,2906.069538285776
1098_20141101,1788765.132371664,584579.75148189,522679.4885627666,3267.2914187066704,3046.6473199635725
1098_20160223,1826329.4354307647,582481.4368057455,511908.85103395954,3270.5553052051423,2962.0566721549085
1100_20080620,1452543.6577188969,636501.7063859564,493098.03024157067,3537.0394389538465,3385.823323995231
1100_20100716,1447905.6575345993,620747.7697441048,490077.9387827494,3454.7418008466857,3236.6723355445274
1102_20080801,1372788.054549694,577721.3000113638,494076.8188533117,2683.773459558213,2643.773109904807
1102_20100114,1355920.8538794518,549152.0743689454,479304.51690098713,2741.204353528613,2531.121286730022
1102_20111119,1348851.653598547,534916.5823727384,473010.3830547408,2516.3983940116173,2403.17318821433
1104_20080625,1341909.2448254824,677198.3810669396,445863.9647940643,3988.367420882479,3390.112307750107
1109_20080620,1251110.4497146606,663974.4214419447,438981.54791135935,4571.481461588042,3616.8606703293335
111_20080307,1378838.4547901154,568630.072965766,472870.03321056336,2900.989702636654,2503.985963837386
111_20090220,1376268.0546879768,565684.7038512848,471516.3442004029,2724.367637698472,2335.3503823383244
111_20100716,1373481.6545772552,559595.9086747139,467687.7913763096,2724.897079072628,2306.354886734558
111_20111014,1369717.2544276714,566398.1703668465,469675.9681487536,2964.1563966634867,2654.7114981107047
111_20130614,1361418.3589875698,548809.9387137918,459721.14026018215,2543.593594784723,2165.457777918808
112_20081119,1692380.467249155,597858.1198411421,467749.2577909789,3434.270451253158,2816.7709812758408
1122_20080625,1536480.0610542295,604531.2714776633,446437.19931271486,3033.333333333333,2431.357388316152
