MRID,MUSE_702,MUSE_601,MUSE_604,MUSE_47,MUSE_48
407_20080620,1440911.421364212,662518.0538746931,557658.0448085828,3926.855715913008,3428.2850557816582
409_20140921,1342661.0272204492,581181.5267556399,503176.3373107894,4070.6099569250455,3653.9195770278766
409_20160303,1366108.8151040364,593705.416404789,521589.664446283,4091.400966316688,3585.8415854912023
411_20080619,1515447.2570231298,669887.881341882,535165.9043616079,3989.014641245657,3547.26945117326
411_20091126,1507848.0625033716,657125.6765654682,505458.0208689248,3878.713487791834,3398.8716772477787
411_20121117,1488053.2888311676,643983.8254876669,501272.0085103218,3866.9727537947742,3401.8278896539928
411_20140608,1492529.64104512,636962.370065252,502872.6157901918,3793.525668090971,3409.074389147266
411_20160421,1493844.8359851402,636712.530761815,513744.4075029487,3717.676700756232,3392.3266375120565
413_20131117,1380082.026757361,603981.2655315236,501129.0315826411,3930.9341033900014,3692.97545183182
413_20150802,1368501.2310307247,591229.1860106657,497952.6222353894,4031.460166885003,3783.295646741097
413_20170401,1384321.6450674315,581761.8091883396,510497.676719061,3778.905371477698,3516.103097260651
414_20140629,1465883.06569421,621348.5932627292,504060.9968849344,3707.222148918066,3444.0304581720748
415_20131006,1269443.0417100976,526467.9088559658,456261.06946128095,3229.977189216784,3147.019481064523
417_20080225,1475576.5811915875,614127.5005839982,525488.19331744,3733.0191108409417,3386.0355178568457
417_20090407,1469940.0598930237,582091.1366073941,524698.508390662,3619.204861020103,3281.704982660965
42_20071012,1497524.7108665942,633679.8272828519,499040.0319458754,3768.1150271572137,3491.614677516809
420_20121006,1343762.398456682,627575.4998807759,469585.5645088003,3364.62704665702,3172.356138590419
420_20140621,1343367.3264619978,620738.3157517036,463407.9144539893,3266.5955721737846,3052.774140629019
421_20120410,1304440.1834884947,564572.6788802259,424889.8040837002,3412.80720697225,3270.434616849449
421_20130911,1302708.3603725638,568206.8865231494,424714.09691028576,3507.418415142484,3314.352194787056
424_20120711,1262172.3529069135,591581.4115317464,426018.5903356376,3025.582242061223,2758.46804472674
424_20131127,1257873.6059674595,587169.1918200969,420374.51367087546,2982.1034738790063,2712.596656900395
428_20120531,1359899.0799162495,612616.3352748784,450577.5039219137,4288.540498278723,3896.7561734369074
43_20071130,1374408.9319154038,569677.4656403334,465784.5528988574,3752.6286706081314,3375.9873059703946
43_20090630,1370980.2348862272,563222.6938432163,466988.25528132287,3741.355249894377,3368.5619015847096
43_20110525,1368739.1204383252,559286.5670811533,457636.3857347208,3655.9338220976847,3371.5881873688145
43_20120515,1366746.535520012,547003.9385112756,464078.8529398962,3730.342359364964,3270.747339018198
43_20131101,1368080.59155149,543409.2270390876,460855.6609963392,3549.3733711432897,3287.3834028188057
430_20120829,1369960.044651003,579967.859948247,485748.21249170206,3505.603646540804,3208.061970124117
431_20080526,1238531.0355592654,550072.9022168572,438979.6107574725,3470.397465223268,3156.016039438365
431_20100531,1241637.0848392555,550125.5200017081,438397.59853545536,3489.8894144787314,3109.959398967309
432_20080725,1190102.0656184724,524836.5631599873,388348.64483310486,2555.988677221326,2369.564505290163
432_20091214,1180118.469332259,512352.8276574549,392285.5296786389,2353.0798283072195,2116.7137224881444
434_20080725,1865320.385091702,740334.3612946314,566375.021098512,4661.429543700787,4688.44490936844
438_20111027,1227590.2745164572,579082.6504875366,456284.7651059268,3736.43935730528,3435.895573204998
439_20120524,1771422.6199358553,722528.7912020634,692564.8265575033,4203.3592177527125,4512.409917339802
44_20070702,1498643.675419566,685075.9317969984,527696.0086413095,4060.65565010225,3539.654254935157
44_20090311,1497287.9388886858,688425.8564455814,526462.983906333,4058.677811818976,3540.665877179556
44_20100806,1493174.5349191895,679250.8863695824,526887.2737828395,3982.080023501184,3459.967905953757
44_20120125,1495892.1647768684,672786.6227707372,524254.7431404267,3941.127396027053,3460.794384515102
44_20130725,1492467.1430949334,663791.4315270813,518518.5791289287,3823.83128802042,3401.6808664450778
44_20150330,1493862.3868598847,660718.842475948,517605.3545443863,3838.3821896788745,3411.9635772985503
44_20171211,1504943.3391567045,656928.5984193017,531274.0748549397,3901.586936372717,3510.836139232682
442_20080703,1260965.4480292506,619423.5822843108,478536.17835447344,3589.8811550360097,3524.693066891334
442_20091120,1259473.113623263,603227.14558914,464916.5622144374,3583.308465720912,3560.9022177669613
443_20140504,1415887.9554496366,575536.9059942837,515039.6072547223,3977.860876542125,3632.3491635667338
444_20101211,1374978.4715207117,621679.5654467624,496867.487343166,4407.638470300266,3983.738030867727
444_20130922,1353771.9833599145,594855.729748674,504398.9491411067,4299.4115254159215,3732.965857373795
444_20160302,1356795.5505850003,605228.1948575795,498077.1829197781,4290.036675096886,3751.700173650136
445_20130714,1358152.4260546742,562831.4141372002,445379.0814621896,3411.2799843287567,3046.6596506758247
448_20080312,1434853.9218807672,592544.8165385247,514123.1796227984,3343.170104037591,2824.16764735963
45_20110721,1272185.7353148845,495598.2408363693,429341.2219331741,3650.345577930488,3404.8537287307745
451_20131013,1429103.510402494,546312.6826518434,414046.5116390136,3314.669572281915,2962.893056904272
451_20160628,1438621.5266365444,536926.2083137301,434918.5095604076,3363.330788855749,3066.841898418219
451_20170318,1440910.212507705,518459.3871651355,432046.7552593912,3312.5585499554686,3001.03717145298
454_20131006,1245350.4717578888,571661.545816295,473813.26850692905,3509.102756123182,3414.5670444334733
454_20170805,1258061.645033577,562713.7783339709,495650.5531772564,3549.022422721556,3358.976830698856
46_20070907,1338845.539262525,575535.948535711,496102.6756676189,3533.836768817968,3140.567800906902
463_20120510,1364507.233361022,584106.079686191,489081.1786492904,3628.28321606288,3241.5005299568834
464_20121013,1303632.5457181358,550438.6269836626,432662.857413689,3733.603812668856,3241.076626104793
464_20140921,1299413.5849306206,543692.6596688996,433090.1200376312,3590.772513920813,3317.8986884036885
464_20170206,1312624.5338753224,519708.3339387868,451390.6101946416,3644.37450734769,3342.833083875123
467_20090529,1384499.5079357508,661211.0274108762,477641.8550796246,3362.0919018844,3230.424060987305
467_20101029,1373662.879992556,651942.451167732,470114.4169966076,3410.677899867728,3168.940779087668
467_20120828,1381281.598545184,659269.6611073598,469084.148797441,3373.931629129425,3118.216159938355
467_20140224,1380067.9573573456,646760.2842339592,471251.4030890305,3394.010950430062,3127.902707342584
47_20070907,1179520.914241013,510625.655392804,420211.65445504274,3344.537949054132,3125.916914229818
470_20110707,1388882.251618548,626519.6442000989,463434.9342076278,4271.314384141126,4185.521281291009
471_20080521,1377690.4256164627,585985.2826884891,493352.6925912237,3688.6012407892617,3433.4252177238754
471_20091029,1374018.29400354,579580.5987645086,466922.041083329,3576.1992241101893,3351.173325243796
471_20110618,1374446.5257471695,570672.4067353461,464602.57208241546,3583.632339044675,3260.4262546864416
472_20080523,1563685.5692323877,718639.4103648367,579857.68481553,4481.978788921128,4158.197343160143
472_20100212,1556792.9320880987,708535.2371980775,550308.2794344521,4449.42708039797,4025.63368531837
473_20080125,1280212.8580726532,521412.0409963749,454052.4600194167,2031.1174648670824,2371.2682333038933
475_20131117,1440088.7518458536,576468.4669078575,488429.640335185,3276.494599579172,2560.486297698709
478_20140803,1320254.7819321558,548536.1694943426,500665.27727923245,3288.7831424281862,3587.6259951066822
480_20080613,1399226.945667282,660965.2648555031,519824.2801808073,3840.793734406049,3734.9489214981086
480_20100211,1394814.813697558,642155.1453651517,494956.4434945198,3868.269202277868,3781.3271338493214
480_20110618,1394305.6864222907,640952.4723289295,489407.57700071455,3794.642792468049,3644.7932880403896
480_20130706,1377657.4851274737,633509.8313585467,500029.6061863999,3779.8980569243663,3546.779120774874
482_20080709,1315542.7710631606,599985.9630348354,440350.5588137245,3321.209257743869,3225.3510174868416
482_20091215,1308059.7016552205,593862.1111949275,422906.7645314772,3309.8493120476755,3244.369833587925
482_20111119,1306549.706117679,579990.9537535748,419068.0388861933,3149.973545721251,3146.630215216685
482_20130518,1285011.1616486218,565132.2470423881,431387.7732238085,3156.75574123172,3097.2350530461194
482_20161015,1289237.977452229,562349.0514028132,444298.7927293836,3270.4314815842336,3111.808810237456
483_20080201,1312384.6592931957,560826.0864143518,444323.40653771634,3126.8355796006394,3424.961455216061
483_20090708,1302042.179426633,542508.7057813399,445245.6816369658,3113.6584017875184,3425.490636680366
483_20110601,1305478.913388018,537735.5054491567,435233.6910156168,3050.3809157977976,3304.4989439046017
483_20120817,1299078.0558479233,532881.3333796507,438464.6099334145,3138.1069814831967,3416.302297216068
484_20120802,1372930.519733756,611381.6906467889,482351.1381432974,4144.106762007849,3687.04769024573
484_20140610,1369331.8525170828,602341.0626712444,476945.1746502629,4102.118331972639,3714.763735594484
484_20160810,1369661.0424374018,607252.7562191673,476578.0911278968,4081.0323120497214,3684.292632093095
487_20071008,1386765.93199586,584126.2776100291,498139.0828664711,3235.1840406490896,3609.2006883069535
488_20071019,1385836.2702393257,581234.0805643076,476989.1936142244,2917.1409658227985,3096.640544398666
493_20130608,1557760.6227387262,645124.8948395285,586763.831473476,4564.156557882099,3708.5192110240687
493_20160527,1581435.4900601872,651009.2585454782,614658.4609921125,4576.904711464678,3798.516483011623
494_20121201,1126630.6713595209,467429.3913170489,395130.76753771305,2048.1592351474374,2135.6044711747754
495_20121201,1328148.506772973,600778.408953357,499781.2856921629,3767.790717615167,3330.727933292076
495_20140607,1325269.9338169408,587901.4243441713,495024.2650342246,3637.346871161223,3209.4288509148373
496_20121201,1405256.412370596,582147.4061365513,516607.5887293717,3475.3728767881216,3456.03608765427
496_20140607,1401273.821972016,568475.9495739342,510815.1766142924,3496.89444574818,3439.300471557671
498_20080211,1347050.86214703,628738.4180677244,468131.5808511642,3470.1661827312305,3334.9944636030345
498_20091120,1348010.4956284752,627325.385853835,470772.7066504789,3480.820930078621,3388.5149182909986
498_20110629,1348022.631112917,620350.887537983,471623.8012725424,3528.6796236794585,3283.767248510308
498_20120927,1344583.4735717175,612965.6490074182,475510.2937863813,3395.462299906002,3192.5438369140884
498_20140526,1343331.7715824216,614453.568799059,471762.212995791,3433.7762589713084,3245.3922101830194
498_20160121,1344189.7248787314,605194.8318907393,469286.60079322447,3433.796798003103,3227.24792031194
499_20120523,1523493.1273155403,664029.743335909,537201.1949223959,3993.104281745092,3712.154136645801
499_20180910,1513164.0966052948,638546.1564401727,517997.6840402836,3924.770728752173,3782.18480957223
5_20070622,1590750.6720591355,686425.6997381082,558758.5187447519,3753.0903544201815,3300.227933827868
5_20081003,1588276.798957387,685079.9528116704,557662.3931438369,3841.823468191981,3311.3535716399383
5_20100623,1589063.8642536467,677149.736126169,558041.4470395676,3788.783400465144,3351.3538487875394
5_20110909,1588210.611350977,671696.2952779639,549330.651280474,3785.383160208331,3354.503309815389
50_20071130,1317954.9426225517,590498.3434688043,469287.7712479836,3702.987904908952,3583.1298182545265
50_20090626,1319160.131520793,586916.8485806283,471223.4543463506,3710.3185135106855,3560.4759758778087
50_20110119,1314972.962686528,583867.2618717426,469284.8664890219,3695.724947597623,3555.305716425265
50_20120411,1321117.1531802488,584645.9118729186,471322.6150868517,3659.926280882675,3541.7838384950755
500_20121005,1464602.6114211553,595217.964970774,520510.8301372453,3653.9958621938704,3308.954085981596
500_20140605,1460551.47333488,586591.4883120307,513845.6007721804,3555.0391473606787,3292.5865927967734
500_20160125,1458393.6068829685,593475.441546072,518334.2562816712,3662.793631498465,3315.1251924326284
500_20180625,1471659.012974647,570152.1588689086,525623.0405203657,3478.2487970802176,3198.5702096442524
501_20110901,1270885.4316079894,615366.1496098748,445393.6289625847,3272.4352510157382,3185.9172039643745
501_20170823,1275910.528063435,604103.1021555978,447538.0349528292,3281.4652558773128,3141.2583473655127
507_20080605,1745995.7793821038,668146.0810711021,605820.5440011771,2595.114137247915,2702.836354630136
509_20080125,1230462.1679197105,560577.6113161447,414968.8690228344,3295.5624169444536,3021.7334682045407
509_20091002,1227182.5647666245,537999.073081864,389665.8035515751,3144.4357424747504,2899.1417087523305
509_20110115,1227233.0441654073,524915.7657771247,393926.04248158063,3167.235698580994,2981.116582460959
51_20120405,1428595.8985160142,635366.857308067,498928.2590284784,4017.864284803605,3493.2347596609
51_20130911,1419858.425386392,624037.5538906577,498162.5570449206,3894.9440572100016,3404.314061671047
510_20080201,1540343.8008209616,535131.3743257106,559187.3975217132,3244.837891992452,3099.219484502972
510_20090717,1532522.6172340414,503519.8307611784,543357.2731368175,3004.441541561665,2933.958923371199
511_20140824,1666284.510570011,686963.7649258556,574919.192474695,3627.8344980333904,3573.9257541023508
511_20170204,1683733.323376242,689857.3100055689,607521.7063652757,3701.6293307122505,3597.0873601839985
516_20071015,1542136.6237901445,677788.0154297845,562450.9484363158,3952.873727910101,3674.530066697825
516_20090518,1541161.43518735,670066.6604020116,565180.6429536083,4008.712206562823,3753.86101002844
516_20101015,1538689.4737948356,670988.3515760802,555996.8523687286,3892.408373572536,3618.458474813596
516_20120515,1542262.0313010977,666414.4427483563,554723.9117578838,3854.2267251957273,3607.082327260473
516_20150619,1540496.1978751505,658044.9365966778,550491.0131181485,3771.1949207274224,3447.9698841000136
518_20080710,1463447.9871922994,665790.8350741124,505591.334671561,3604.7050910714647,3392.8593322533334
518_20100114,1457485.6151572578,654976.9312053341,479727.2193755666,3517.091713381611,3318.55314182385
518_20110618,1457639.4710755034,647046.6045585229,478349.86884907074,3510.065080434773,3452.776823688192
518_20130622,1424111.6214212812,613421.0723859582,486077.31068200414,3366.56482605643,3201.296772049883
518_20140810,1416362.1931424907,614178.5471749107,473754.09598130814,3441.0822965727816,3321.974985792587
519_20120202,1457455.5753902642,686531.0457812956,538608.2230957513,3624.386324166128,3833.399930677701
52_20071022,1405539.857418994,608900.1330206295,499680.163839257,3328.599591231002,3324.252618847136
52_20090313,1407762.6803626083,607530.5045242527,495707.0397108924,3285.186837994373,3320.264442874024
52_20100820,1399896.624590609,598503.9756219778,494152.43404010974,3227.592085246212,3180.772106923362
52_20120118,1402293.2747749896,593766.0410928256,493564.981206885,3272.6667730582903,3232.945356386568
52_20130730,1398767.2582809525,584965.4745377471,489589.4582394916,3202.276609115094,3166.127479475729
520_20140331,1455760.1370193867,641763.8086877988,485055.46695950447,4372.398290560632,3864.026958433899
520_20151119,1453317.7305669154,633299.267746414,483274.9347141165,4317.147065044248,3802.947571467456
523_20120818,1229177.0013806275,571388.657759185,468990.6092187131,3655.5181177222576,3363.23046906355
523_20140914,1231813.961944447,575429.5368567003,468687.449667382,3624.99487443456,3324.660157201644
523_20160811,1236548.2266816157,581725.2990839805,480728.1132252768,3626.029954939132,3401.809549714718
525_20130326,1503735.126514328,669304.7804066705,486350.7237301897,4326.050996887614,3681.3992504668768
527_20080117,1241396.0788912806,573721.2835702483,428674.1353573018,3481.455333722952,3332.2080514453064
527_20090723,1238054.83847083,572613.2135069977,425755.6178886861,3564.2958054114088,3294.0507824291817
527_20110115,1236423.49092625,562482.4785483981,406166.48657281685,3519.7661443190964,3241.7955099484525
527_20120915,1213216.5053904837,544206.0550490484,413458.85434150806,3472.6249612454844,3234.121368872147
527_20140706,1227203.1809602098,553493.4136821962,417010.5028831784,3454.806945361481,3194.113942199785
527_20150816,1227139.2566946258,541855.9434364252,415553.5467298176,3470.8137557273394,3197.895714843243
527_20170408,1229971.4524253267,548378.0667101135,424785.0730394968,3478.4226911870755,3182.179669815841
528_20080117,1702293.9569424838,787817.9037723738,632411.0502187636,4103.88479632836,3725.946258715048
528_20090723,1697817.6049685169,777268.9097636165,628292.8954369823,4053.098404584736,3753.3646178459394
528_20110115,1704299.3615966854,779267.3426089926,598478.6914070813,4047.086705531368,3649.700200524884
528_20120915,1680567.783270571,757578.2933372637,598414.1126314474,4039.703354538065,3637.753012667773
528_20140706,1682415.816357292,746466.9153306535,591033.8258889461,3942.657213461504,3550.4063996956406
528_20150816,1678577.1544009305,744910.9086382304,586302.6840052969,3896.155857912778,3489.67078606093
528_20170408,1686476.0504915677,737609.9524618371,609585.7695072871,4031.023093482088,3517.1821596038667
529_20110319,1296914.439336877,564959.0905371025,433359.4282209973,3383.8085410869417,3693.338750954362
529_20130629,1280029.5817700522,547956.736719228,446987.1160286661,3356.0812074540377,3577.9419060139594
529_20160317,1268911.7210654516,543994.0251990808,449130.41494881385,3303.6091027349503,3418.267219776507
53_20071022,1429065.15486329,635803.4097143371,494027.9398309432,3386.730212071418,3201.139175151501
53_20090313,1428632.8819010835,637470.0673026205,491227.045761353,3343.617057051504,3132.749987731848
533_20121013,1581577.92096012,612320.3623898287,630549.220612648,3973.9223705124814,3667.4555920476505
533_20140621,1574034.663247769,620366.3679953942,615928.9528051794,4103.481556916781,3662.489931500719
533_20160216,1602337.3790378503,607045.8305172942,622605.2423555987,3904.173310576868,3566.8350859118755
534_20121013,1259253.1083239373,587954.3697145156,469511.44298664015,3802.405160962582,3660.147660089799
534_20140621,1259174.7810394072,587847.8282964741,464868.8444560035,3830.746651823485,3529.2898228251925
534_20160216,1273899.3802596696,581919.3381207709,466841.0114137517,3838.0713954454463,3477.773944993361
535_20130326,1375431.3212839244,573452.9158919943,479789.7094540045,3084.664781210592,3124.605971554976
536_20130314,1487728.893874316,636886.4963306013,528358.9715743117,3350.900624571652,3105.4218848073715
540_20151211,1442975.246328207,625775.7612597302,475417.5693986663,3093.4411172092136,3066.741958557586
541_20120721,1347803.23008344,600539.3579502527,450446.5856470857,3885.0621242589073,3579.146040814561
541_20170708,1357210.1579581853,592893.9882653324,466799.24223015294,3710.870801335772,3396.9558335974984
543_20120322,1460879.5363447862,650997.7871632705,562729.6716716306,3883.916484586141,3739.36453341289
55_20071112,1402704.5084596244,567668.4962865913,474301.07580058905,3306.963016048988,2794.6193254498035
55_20090506,1401559.8408733837,566438.8451783854,475030.1477180142,3300.6707891624465,2801.720781974415
55_20110121,1398829.9273010937,554177.6287385377,468324.099778527,3198.073489612701,2668.280011680012
55_20120502,1402350.976464843,548936.1795924825,466022.2410894421,3210.324091193923,2671.426702855442
55_20131025,1399751.4490597495,537199.9651923636,454511.15425167535,3184.4478337538294,2558.219978166834
550_20080215,1459836.2431955563,646824.0779836779,497759.4882956643,4031.508350154381,3735.820722464037
550_20090730,1453602.2632220604,636142.8476011538,496304.5163231576,4001.893823150201,3722.1315194031536
550_20110115,1452913.660291641,630012.650579195,470928.4698542822,3950.46119227629,3596.412192700974
551_20080215,1348594.4766828413,585289.1223413965,453943.5815968817,3344.357740484676,3215.5003230081365
551_20090730,1341916.1497998775,573507.7420260896,450863.16986224015,3321.331923094541,3134.9914466097084
551_20110115,1340329.6574495544,567334.5614969593,425725.3840276921,3209.4519992344467,2992.4922271682835
551_20121006,1317417.3940962332,560986.9494097516,435662.0913435386,3216.8258990411214,3000.4662007459733
555_20140407,1371948.1946690327,587546.7585979417,495940.0346278255,3483.55926456715,3289.865494788135
555_20170725,1364251.272692129,561991.5862447132,477087.2378590051,3321.3021673688727,3193.189092175438
556_20080331,1561359.4365870652,685402.1517659449,535637.522431618,4112.281543506162,3484.5825095452
556_20091104,1558866.0780416196,671308.6017417547,529866.8125627748,4014.889189078392,3407.0383818549585
556_20110706,1554837.2738680546,665528.4993835504,523715.3352694314,3996.591933002144,3368.325257293031
556_20121030,1550924.6232958382,652735.2528999394,518728.95948475297,3948.514466029437,3352.949719486588
557_20080331,1462062.9447395406,613039.835903337,494506.9637956658,3420.8149576030464,3312.6423342027188
557_20091104,1463287.0262833098,607406.893625092,493614.32616134745,3310.075717488234,3275.750816609321
557_20110706,1461169.3800751904,600262.0653522689,481460.7963474323,3256.309600524188,3218.5203645160013
557_20121006,1472923.2580979974,589182.3252993517,518881.9502370316,3276.0887369235206,3263.6306041529097
557_20140508,1461381.5235439586,593246.5007516441,477578.8288982257,3270.6290699126675,3216.054221503778
557_20151110,1460340.816061383,590489.4153555458,471904.9849809429,3189.950833245652,3166.656845748159
559_20140622,1623251.4073297216,658064.737621142,560154.1849493351,4334.582888579667,3988.624983490166
559_20160601,1614265.564427178,671294.1237200501,584990.7555330241,4340.526236022023,4031.739829756241
56_20070914,1786860.3857709337,724676.0650320906,549391.7917897784,4023.8259283636985,3880.3081943807024
56_20090717,1789013.3962693969,730389.2264757928,539027.840724838,4046.173342284908,3893.834482338593
56_20101203,1782697.4015720433,714602.0047438332,536880.5901683299,3966.7875420227033,3840.723635305723
56_20120215,1786278.39804665,716384.7244901396,537868.8287790411,3947.3479881052017,3817.186563142664
56_20130731,1780670.9170836385,720236.0022096578,532011.0437491806,3999.520505702712,3885.95346626284
560_20140413,1559540.7352377423,627091.0576680881,501538.6455017324,3768.799366607149,3548.6094049961807
565_20120418,1291850.6537824674,564893.935369155,485479.4188082369,3852.547781242136,3401.819268495131
566_20080125,1382774.544469249,648832.0532368019,456075.4980714691,4065.879390513322,3546.7628380366928
567_20070831,1405478.8335779037,581371.9517467924,472232.1886046616,3137.30167484552,3128.3959013436006
567_20090427,1400684.7755469494,565445.3234506747,466280.690206596,3001.145007300728,2977.7264763175585
567_20101206,1393400.8689768966,532848.1471829897,461249.6237278484,2758.554985689163,2813.539942354642
57_20070907,1498665.5022870542,566092.7139726978,486369.29731608665,3592.2618482123034,3123.845672850937
57_20090508,1493524.0507718378,564751.2164321844,487435.9203528214,3545.3293566053585,3117.609163489025
57_20120919,1491056.338072321,503405.4537698509,472979.3548746341,3091.712522231408,2884.6079952271043
570_20071026,1868208.5508377024,780225.1107184826,705693.7382322584,4423.079520453728,4160.703703744433
570_20090520,1869260.386513968,766760.0507642452,704769.6359167728,4251.771015396995,4074.940558511493
570_20101105,1861338.2047715,753808.5830155623,688104.0568598195,4099.846209936133,2008.494333336752
570_20120501,1864386.5482217795,726714.7823614221,679928.0080234581,3912.670880738749,1865.7701921769665
570_20131007,1859458.0854992813,715452.4537483028,670356.4847188779,3751.160595932159,1806.6665611436624
570_20150515,1859073.945698431,697604.3690328358,666460.680426073,3592.7866678937203,1784.4885084732778
571_20071203,1686035.99347406,698953.5235613538,587502.209704793,3685.494964987337,3592.3379437580097
571_20090427,1689660.5430253486,697463.1130438325,578236.2231415708,3692.641189101494,3617.9705557791126
571_20110518,1689340.4390723389,692427.8512726286,576879.0349762596,3759.207151644006,3687.12922916932
572_20071029,1489215.542001414,620024.0170266597,505214.08431226754,4547.504546258417,3928.040579258153
572_20090525,1482827.890049345,613534.8335166366,501180.89514153375,4555.612971898929,3996.792630801416
572_20110531,1481459.8938246982,598136.2335680191,495145.445158116,4532.7316920473,3891.391671722077
572_20120201,1482043.7170991672,603568.2790215366,497094.3845184919,4585.235475505577,3870.4031611188734
573_20070622,1500731.1536031123,656365.9340730314,505155.2326238632,3875.993605500468,3539.148155567763
573_20100319,1491984.1345368894,648150.9358647809,504512.3891742856,3911.427217278226,3648.837571991539
573_20110805,1494099.8662562366,652858.1309652223,501778.2860236456,3798.536658773727,3573.4546981716694
573_20130304,1493350.5771633207,649683.0492558139,499998.1630455353,3762.3241241802793,3504.3391477850864
573_20160318,1494654.1566690218,642651.574189503,497692.8053016973,3877.047127540192,3538.717682738238
577_20120705,1189251.5491551128,518922.4801965094,404723.8173790564,3973.709918199933,3705.673455729089
578_20140427,1487168.745905788,598053.1017696183,476466.44260483305,3799.147069818774,3311.9060000622453
578_20161217,1484654.155051306,586549.6600780622,510236.986149701,3928.809236441976,3316.399456751461
579_20140427,1326294.478140746,557118.4210727054,487438.32685174537,3385.5668677443527,3289.648124433932
579_20161217,1316740.6332692958,558801.7174430548,492896.6972532905,3384.241701973364,3264.8993108236773
586_20140427,1340454.8207723494,621072.4975984356,456204.1113719063,3580.3977025700783,3578.632520060248
587_20140330,1388486.4430244586,600374.8529948734,435975.3461079962,3392.657196140834,3273.3194940787416
587_20150920,1369659.1093900856,578449.5717536416,427195.8588639295,3328.235253367449,3229.045823533748
588_20080131,1445925.9243346432,648604.2893604784,506414.4428570455,3724.7857983928657,3590.5266939892063
588_20090917,1445381.451756389,639063.0462830656,479977.64159573545,3606.769542673689,3475.489815289993
588_20110219,1391909.4964629014,612368.4429570594,468363.8045957072,3615.018775816678,3429.426999628938
588_20130511,1405375.6364046964,605358.5805390527,480329.7999522622,3460.9911170269875,3297.9405387151382
588_20140831,1411253.7849829094,600824.418579558,474975.239171243,3512.8438529766663,3357.5123654284007
59_20070831,1249191.0507464278,549633.914230678,417331.419697168,3641.356021916241,3246.184218716006
590_20080208,1285732.328020537,485477.2785276542,450626.2200866536,2591.317322627381,2350.6463029998176
593_20071102,1501912.2301570715,584995.8052871712,477736.1902685273,3702.4732158623738,3466.20081538002
60_20071008,1332930.1166497082,573612.7098516792,444601.40325764334,3382.0100964813023,3470.809278965435
604_20080207,1580604.8528460204,671193.4544065773,590882.8074280703,4748.686537142564,4398.132057998329
604_20090806,1579531.637935083,664631.609237716,593022.3992774368,4631.5161766115525,4117.1341744827005
604_20110219,1557645.373367202,641054.3325010492,553644.7563079497,4557.925393928575,4009.4851627644366
604_20121006,1551220.9387950297,613679.5653309706,548078.8900579879,4458.129501123427,3712.2795708252206
604_20140202,1526247.132410833,591647.5305716004,533115.2308513024,4310.08851120764,3493.9765772915284
605_20080313,1329485.1054419137,625133.7515243888,462641.2342808685,3578.0262561572567,3332.643835663139
605_20090828,1325848.9715977544,629152.0167500724,458611.76633310725,3520.1148756637854,3232.1946590629805
605_20110319,1320833.61162567,614491.8752267397,439025.7188855997,3392.8322413823244,2963.989803188974
605_20121020,1307847.6860168488,607011.8625553891,450302.2752464,3265.487472526449,2829.6411155688147
605_20140608,1309688.841864177,598657.5618958054,446118.49762439326,2976.0580354568456,2646.712796317686
609_20071119,1169367.09101933,542882.0487773016,429476.6103971656,3913.11526180776,3561.5996511085987
609_20090526,1171344.7890350686,541502.5313983646,432052.0113854004,3785.8604235014272,3389.808250912844
609_20120903,1166647.4850690684,504829.0691932756,436613.3246766727,3517.7383142438885,2978.6550081631704
609_20131023,1167316.1860631115,491955.4679576036,429413.787017672,3330.643133305145,2833.769704399332
61_20071005,1292997.5390368032,596354.1259565167,435660.8804490709,3906.323558265836,3326.652237358989
61_20090421,1291682.3376412964,579315.1568290183,435646.2421966463,3787.79349521069,3320.149618816778
61_20120706,1288400.4956458872,566347.306496306,434357.1320818724,3776.214594209523,3248.3920099375223
61_20131015,1291944.5211467703,572690.8415372714,435804.6890805831,3649.142643452124,3204.05498449478
61_20150630,1285634.502169153,551612.8942265431,438017.7074177281,3610.476705699989,3202.603330712817
611_20071207,1470194.375688037,626382.5097611595,508738.0594369896,3358.9239748561063,3114.876815030218
611_20100331,1468380.2841770097,607861.4248631636,497902.9398958188,3112.3289264993014,2832.4100828752216
612_20111208,1473098.1186277063,633565.4460615575,525312.6204240811,3657.9871948322248,3154.638218017373
615_20080214,1627638.9210867586,670968.1548016984,582005.8933515229,4062.447084523475,3781.207423328525
615_20090806,1623969.195927367,661748.7819462524,573076.3275320445,3807.6171993160497,3714.6502650879497
618_20121201,1471855.893074291,639699.252396213,543640.259651901,3647.340329495165,3332.075508880688
618_20140921,1467422.370778435,629170.7726706078,541884.1834681191,3544.198908779762,3218.951841715506
62_20070917,1295434.8278080018,572519.1197804424,429520.0930022802,4135.809990213563,4068.164884065751
62_20090323,1292871.734850153,561864.9516333903,428404.2209658949,4049.841545034714,4015.0329163354977
62_20101115,1286986.7789447985,557916.8736156175,429208.9723486336,4072.312956889408,4046.563391649836
62_20120306,1289983.023707636,556517.694478893,425766.8935599775,4033.705752419534,4043.1731298834497
62_20130913,1284883.325062074,547904.7215484094,423594.6094635278,3920.803978731256,3975.251804832309
62_20150423,1284016.972638158,541205.7237667389,421628.3033847167,3864.6594467780783,3962.576529088972
62_20171218,1293161.9087380243,524444.8162411794,434501.184157198,3978.513879619656,4347.176709800896
622_20080213,1450404.446305632,597169.4301947143,502519.6257894826,3816.729208678027,3760.910699276217
622_20090716,1445312.143834816,578542.3695298554,494060.2817304481,3630.2344409864654,3572.947445153152
